end_time,artist_name,track_name,ms_played
2021-04-23 04:27,50 Cent,U Not Like Me,255667
2021-04-23 04:30,50 Cent,Lifes On The Line,218613
2021-04-23 04:32,50 Cent,P.I.M.P. - Snoop Dogg Remix,78045
2021-04-23 04:36,50 Cent,P.I.M.P.,249467
2021-04-23 04:39,50 Cent,Like My Style,193253
2021-04-23 04:42,50 Cent,Poor Lil Rich,199213
2021-04-23 04:46,50 Cent,21 Questions,224427
2021-04-23 04:50,50 Cent,Don't Push Me,33417
2021-04-23 04:54,50 Cent,Gotta Make It To Heaven,240680
2021-04-23 04:58,50 Cent,"Wanksta - From ""8 Mile"" Soundtrack",219400
2021-04-23 05:02,50 Cent,U Not Like Me,255667
2021-04-23 05:06,50 Cent,Lifes On The Line,218613
2021-04-23 05:06,50 Cent,P.I.M.P. - Snoop Dogg Remix,13066
2021-04-23 05:10,Eminem,Amityville,254773
2021-04-23 05:15,Eminem,Bitch Please II,288200
2021-04-23 05:22,Eminem,Kim,377893
2021-04-23 05:27,Eminem,Criminal,14232
2021-04-23 05:27,Eminem,Under The Influence,321667
2021-04-23 05:27,Eminem,Marshall Mathers,3370
2021-04-23 05:31,Eminem,Amityville,254773
2021-04-23 22:49,Eminem,Bitch Please II,23256
2021-04-23 22:54,Halsey,Roman Holiday,201549
2021-04-23 22:54,Halsey,Ghost,44317
2021-04-23 22:54,BØRNS,American Money,3648
2021-04-23 22:55,Lorde,The Love Club,63594
2021-04-25 06:56,50 Cent,P.I.M.P.,129104
2021-04-25 07:01,Beyoncé,Daddy Lessons,287986
2021-04-25 07:03,Beyoncé,Love Drought,92333
2021-04-25 07:07,Beyoncé,Don't Hurt Yourself (feat. Jack White),233666
2021-04-25 07:07,Beyoncé,Sorry,3591
2021-04-25 07:11,Beyoncé,6 Inch (feat. The Weeknd),260440
2021-04-25 07:16,Beyoncé,Daddy Lessons,287986
2021-04-25 07:17,Beyoncé,Love Drought,39125
2021-04-25 07:17,Beyoncé,Sandcastles,2720
2021-04-25 07:18,Beyoncé,Forward (feat. James Blake),79200
2021-04-25 07:23,Beyoncé,Freedom (feat. Kendrick Lamar),289760
2021-04-25 07:28,Beyoncé,All Night,322000
2021-04-25 07:32,Beyoncé,Formation,206080
2021-04-25 07:35,Beyoncé,Sorry - Original Demo,204400
2021-04-25 07:39,Beyoncé,Pretty Hurts,257653
2021-04-25 07:59,Beyoncé,Haunted,133004
2021-04-27 02:26,Beyoncé,Haunted,143
2021-04-27 02:27,50 Cent,Intro,6453
2021-04-27 02:30,50 Cent,What Up Gangsta,179453
2021-04-27 02:35,50 Cent,Patiently Waiting,288893
2021-04-27 02:39,50 Cent,Many Men (Wish Death),256227
2021-04-27 02:42,50 Cent,In Da Club,193467
2021-04-27 02:47,50 Cent,High All The Time,269360
2021-04-27 02:51,50 Cent,Heat,254907
2021-04-27 02:54,50 Cent,If I Can't,196640
2021-04-27 02:58,50 Cent,Blood Hound,239987
2021-04-27 03:02,50 Cent,Back Down,243013
2021-04-27 03:06,50 Cent,P.I.M.P.,249467
2021-04-27 03:09,50 Cent,Like My Style,193253
2021-04-27 03:13,50 Cent,Poor Lil Rich,199213
2021-04-27 03:17,50 Cent,21 Questions,224427
2021-04-27 03:23,50 Cent,Don't Push Me,248893
2021-04-27 03:25,50 Cent,Gotta Make It To Heaven,94553
2021-04-27 03:29,50 Cent,"Wanksta - From ""8 Mile"" Soundtrack",219400
2021-04-27 03:33,50 Cent,U Not Like Me,255667
2021-04-27 03:37,50 Cent,Lifes On The Line,218613
2021-04-27 03:39,50 Cent,P.I.M.P. - Snoop Dogg Remix,138755
2021-04-27 03:43,Travis Scott,STARGAZING,270715
2021-04-27 03:46,Travis Scott,CAROUSEL,180183
2021-04-27 03:52,Travis Scott,SICKO MODE,312820
2021-04-27 04:15,Travis Scott,R.I.P. SCREW,185610
2021-04-27 04:20,Travis Scott,STOP TRYING TO BE GOD,338438
2021-04-27 04:24,Travis Scott,NO BYSTANDERS,211790
2021-04-27 04:27,Travis Scott,SKELETONS,145588
2021-04-27 04:30,Travis Scott,WAKE UP,231964
2021-04-27 04:34,Travis Scott,5% TINT,196138
2021-04-27 04:39,Travis Scott,NC-17,156886
2021-04-27 04:42,Travis Scott,ASTROTHUNDER,135655
2021-04-27 04:46,The Postal Service,The District Sleeps Alone Tonight - Remastered,283747
2021-04-27 04:51,The Postal Service,Such Great Heights - Remastered,266507
2021-04-27 04:55,The Postal Service,Sleeping In - Remastered,261093
2021-04-27 04:59,The Postal Service,Nothing Better - Remastered,226627
2021-04-27 05:04,The Postal Service,Recycled Air - Remastered,269507
2021-04-27 05:08,The Postal Service,Clark Gable - Remastered,294400
2021-04-27 05:13,The Postal Service,We Will Become Silhouettes - Remastered,300547
2021-04-27 05:17,The Postal Service,This Place Is a Prison - Remastered,234387
2021-04-27 05:22,The Postal Service,Natural Anthem - Remastered,51638
2021-04-27 05:22,The Postal Service,Brand New Colony - Remastered,252653
2021-04-27 05:27,The Shins,40 Mark Strasse,278533
2021-04-27 05:33,The Shins,Port Of Morrow,349693
2021-04-27 05:37,The Shins,Sleeping Lessons,237727
2021-04-27 05:41,The Shins,Australia,236712
2021-04-27 05:42,The Shins,Pam Berry,56804
2021-04-27 05:47,The Shins,Phantom Limb,287567
2021-04-27 05:52,The Shins,Sea Legs,322591
2021-04-27 05:56,The Shins,Red Rabbits,269595
2021-04-27 05:57,The Shins,Turn On Me,10792
2021-04-27 06:05,Daft Punk,Touch (feat. Paul Williams),498960
2021-04-29 06:25,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),15651
2021-04-29 06:28,Manchester Orchestra,Telepath,148786
2021-04-29 06:31,Manchester Orchestra,Keel Timing,148621
2021-04-29 06:35,Manchester Orchestra,Top Notch,18591
2021-04-29 06:35,Manchester Orchestra,Bed Head,244493
2021-04-29 06:42,Manchester Orchestra,The Silence,419093
2021-04-29 08:03,Manchester Orchestra,Bed Head,3190
2021-04-30 17:25,girl in red,Serotonin,138943
2021-04-30 17:25,girl in red,Did You Come?,13461
2021-04-30 17:30,Manchester Orchestra,Inaudible,261440
2021-04-30 17:36,Manchester Orchestra,Angel Of Death,348000
2021-04-30 17:37,Manchester Orchestra,Keel Timing,106495
2021-04-30 17:39,Manchester Orchestra,Bed Head,90656
2021-04-30 17:43,Manchester Orchestra,Annie,268973
2021-04-30 17:46,Manchester Orchestra,Telepath,148786
2021-04-30 17:50,Manchester Orchestra,Let It Storm,258173
2021-04-30 17:52,Manchester Orchestra,Dinosaur,104215
2021-04-30 17:54,Manchester Orchestra,Obstacle,114517
2021-04-30 17:57,Manchester Orchestra,Way Back,219040
2021-04-30 18:03,Manchester Orchestra,The Silence,4586
2021-04-30 18:03,Manchester Orchestra,The Internet,321373
2021-04-30 18:09,Manchester Orchestra,Angel Of Death,348000
2021-04-30 18:17,Manchester Orchestra,Keel Timing,258186
2021-04-30 18:21,Manchester Orchestra,Bed Head,244493
2021-04-30 20:11,Manchester Orchestra,Annie,226465
2021-04-30 21:28,Manchester Orchestra,Inaudible,261440
2021-04-30 21:34,Manchester Orchestra,Angel Of Death,348000
2021-04-30 21:38,Manchester Orchestra,Keel Timing,258187
2021-04-30 21:42,Manchester Orchestra,Bed Head,244493
2021-04-30 21:47,Manchester Orchestra,Annie,268973
2021-04-30 21:49,Manchester Orchestra,Telepath,148787
2021-04-30 21:54,Manchester Orchestra,Let It Storm,258173
2021-04-30 21:57,Manchester Orchestra,Dinosaur,207373
2021-04-30 22:01,Manchester Orchestra,Obstacle,223067
2021-04-30 22:05,Manchester Orchestra,Way Back,219040
2021-04-30 22:11,Manchester Orchestra,The Internet,321373
2021-04-30 22:16,Manchester Orchestra,Inaudible,261440
2021-04-30 22:22,Manchester Orchestra,Angel Of Death,348000
2021-04-30 22:26,Manchester Orchestra,Keel Timing,258187
2021-04-30 22:30,Manchester Orchestra,Bed Head,244493
2021-04-30 22:32,Manchester Orchestra,Annie,134584
2021-04-30 22:38,Manchester Orchestra,Angel Of Death,348000
2021-05-01 00:38,Manchester Orchestra,Keel Timing,14158
2021-05-02 05:29,Manchester Orchestra,Inaudible,261440
2021-05-02 05:35,Manchester Orchestra,Angel Of Death,348000
2021-05-02 05:39,Manchester Orchestra,Keel Timing,258187
2021-05-02 05:43,Manchester Orchestra,Bed Head,244493
2021-05-02 05:48,Manchester Orchestra,Annie,268973
2021-05-02 05:50,Manchester Orchestra,Telepath,148787
2021-05-02 05:55,Manchester Orchestra,Let It Storm,258173
2021-05-02 05:58,Manchester Orchestra,Dinosaur,207373
2021-05-02 06:02,Manchester Orchestra,Obstacle,223067
2021-05-02 06:06,Manchester Orchestra,Way Back,219040
2021-05-02 06:11,Manchester Orchestra,The Internet,321373
2021-05-03 21:27,Manchester Orchestra,Inaudible,261440
2021-05-03 21:33,Manchester Orchestra,Angel Of Death,348000
2021-05-03 21:37,Manchester Orchestra,Keel Timing,258186
2021-05-03 21:39,Manchester Orchestra,Bed Head,86901
2021-05-04 02:29,Manchester Orchestra,Keel Timing,1333
2021-05-04 02:35,Manchester Orchestra,Telepath,1301
2021-05-04 02:35,Manchester Orchestra,Keel Timing,21365
2021-05-04 02:35,Manchester Orchestra,Bed Head,1066
2021-05-04 02:35,Manchester Orchestra,Annie,1802
2021-05-04 02:35,Manchester Orchestra,Angel Of Death,348000
2021-05-04 02:40,Manchester Orchestra,Let It Storm,258173
2021-05-04 02:43,Manchester Orchestra,Dinosaur,207373
2021-05-04 02:44,Manchester Orchestra,Obstacle,25706
2021-05-04 02:48,Manchester Orchestra,Annie,268973
2021-05-04 02:49,Manchester Orchestra,Telepath,72125
2021-05-04 03:07,Manchester Orchestra,Inaudible,261440
2021-05-04 03:13,Manchester Orchestra,Angel Of Death,348000
2021-05-04 03:16,Manchester Orchestra,Keel Timing,216032
2021-05-04 07:18,Manchester Orchestra,Angel Of Death,212185
2021-05-05 20:42,Manchester Orchestra,Deer,67384
2021-05-05 20:48,Manchester Orchestra,Angel Of Death,348000
2021-05-05 20:52,Manchester Orchestra,Keel Timing,258186
2021-05-05 20:56,Manchester Orchestra,Bed Head,244493
2021-05-05 21:01,Manchester Orchestra,Annie,268973
2021-05-05 21:03,Manchester Orchestra,Telepath,148786
2021-05-05 21:08,Manchester Orchestra,Let It Storm,258173
2021-05-05 21:11,Manchester Orchestra,Dinosaur,207373
2021-05-05 21:15,Manchester Orchestra,Obstacle,223066
2021-05-05 22:26,Manchester Orchestra,Way Back,209769
2021-05-05 22:30,NF,CLOUDS,243760
2021-05-05 22:34,NF,THAT'S A JOKE,229656
2021-05-05 22:38,NF,JUST LIKE YOU,251236
2021-05-05 22:42,NF,STORY,209533
2021-05-05 22:45,Death Grips,Get Got,171866
2021-05-05 22:48,Death Grips,The Fever (Aye Aye),186973
2021-05-05 22:56,Death Grips,Lost Boys,15357
2021-05-05 22:59,Phoebe Bridgers,Kyoto,184524
2021-05-05 23:05,Phoebe Bridgers,I Know The End,344693
2021-05-05 23:06,Phoebe Bridgers,Garden Song,50619
2021-05-05 23:10,Manchester Orchestra,Inaudible,261440
2021-05-05 23:16,Manchester Orchestra,Angel Of Death,348000
2021-05-05 23:20,Manchester Orchestra,Keel Timing,258187
2021-05-05 23:24,Manchester Orchestra,Bed Head,244493
2021-05-05 23:29,Manchester Orchestra,Annie,268973
2021-05-05 23:31,Manchester Orchestra,Telepath,148787
2021-05-05 23:32,Manchester Orchestra,Let It Storm,34205
2021-05-05 23:34,Thrice,Silver Wings,130920
2021-05-06 07:22,Kendrick Lamar,"Sing About Me, I'm Dying Of Thirst",650378
2021-05-06 20:45,Kendrick Lamar,good kid,141346
2021-05-06 22:54,Kanye West,Through The Wire,221226
2021-05-06 22:58,Kanye West,Through The Wire,221226
2021-05-06 22:59,"Tyler, The Creator",She,80108
2021-05-06 23:03,Kanye West,FML,236120
2021-05-06 23:07,Kanye West,Real Friends,251573
2021-05-06 23:12,Kanye West,Wolves,301586
2021-05-06 23:13,Kanye West,Frank's Track,38333
2021-05-06 23:14,Kanye West,Siiiiiiiiilver Surffffeeeeer Intermission,56560
2021-05-06 23:17,Kanye West,30 Hours,190322
2021-05-06 23:23,Kanye West,No More Parties In LA,374413
2021-05-07 00:48,Kanye West,Facts (Charlie Heat Version),22781
2021-05-07 19:59,Black Pumas,Colors,246586
2021-05-07 20:01,Black Pumas,OCT 33 - A COLORS SHOW,65852
2021-05-07 20:04,Black Pumas,Black Moon Rising,186485
2021-05-07 20:20,Black Pumas,Colors,0
2021-05-07 20:23,Black Pumas,Black Moon Rising,221946
2021-05-07 20:28,Black Pumas,Colors,246586
2021-05-07 20:32,Black Pumas,Know You Better,249920
2021-05-07 20:34,Black Pumas,Fire,106442
2021-05-07 20:38,Radiohead,Black Star,247040
2021-05-07 20:38,Radiohead,How to Disappear Completely,15329
2021-05-07 20:43,Radiohead,Planet Telex,259200
2021-05-07 20:47,Radiohead,Bodysnatchers,242293
2021-05-07 20:51,The Smashing Pumpkins,1979 - Remastered 2012,266200
2021-05-07 20:51,The Smiths,This Night Has Opened My Eyes - 2011 Remaster,7532
2021-05-07 20:52,my bloody valentine,Only Shallow,49856
2021-05-07 20:53,Goden,Night,12010
2021-05-07 20:58,Frank Ocean,Nights,307151
2021-05-07 20:58,Childish Gambino,Sober,8914
2021-05-07 21:02,BROCKHAMPTON,BLEACH,273151
2021-05-07 21:05,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386
2021-05-07 21:06,Frank Ocean,Pink + White,11296
2021-05-07 21:06,Steve Lacy,Dark Red,2944
2021-05-07 21:09,Daniel Caesar,CYANIDE,194959
2021-05-07 21:09,Beach House,Space Song,16487
2021-05-07 21:13,Anderson .Paak,'Til It's Over,202080
2021-05-07 21:16,Little Simz,Selfish,226096
2021-05-07 21:21,Anderson .Paak,Off The Ground,288052
2021-05-07 21:22,Mahalia,Proud of Me (feat. Little Simz),13641
2021-05-07 21:22,Kanye West,Selah,1002
2021-05-07 21:22,Kanye West,Every Hour,3434
2021-05-07 21:23,Kanye West,Follow God,104591
2021-05-07 21:24,Kanye West,Closed On Sunday,7622
2021-05-07 21:24,Kanye West,Follow God,1301
2021-05-07 21:26,Kanye West,Selah,164619
2021-05-07 21:28,Kanye West,Closed On Sunday,5135
2021-05-07 21:28,Kanye West,Follow God,104591
2021-05-07 21:32,Kanye West,Wash Us In The Blood,189827
2021-05-07 21:32,JPEGMAFIA,BALD! REMIX,3016
2021-05-08 06:23,Kanye West,Wash Us In The Blood,112640
2021-05-08 06:28,Manchester Orchestra,Inaudible,261440
2021-05-08 06:33,Manchester Orchestra,Angel Of Death,348000
2021-05-08 06:35,Manchester Orchestra,Keel Timing,111200
2021-05-08 06:39,Manchester Orchestra,Bed Head,244493
2021-05-08 06:44,Manchester Orchestra,Annie,268973
2021-05-08 06:45,Manchester Orchestra,Telepath,96069
2021-05-08 06:50,Manchester Orchestra,Let It Storm,258173
2021-05-08 06:51,Manchester Orchestra,Dinosaur,72877
2021-05-08 06:51,Manchester Orchestra,Angel Of Death,9813
2021-05-08 06:55,Manchester Orchestra,Top Notch,202066
2021-05-08 06:58,Manchester Orchestra,Choose You,194906
2021-05-08 07:01,Manchester Orchestra,Girl Harbor,202613
2021-05-08 07:04,Manchester Orchestra,The Ocean,2218
2021-05-08 07:04,Manchester Orchestra,The Mansion,180189
2021-05-08 07:08,Manchester Orchestra,Every Stone,219040
2021-05-08 07:11,Manchester Orchestra,All That I Really Wanted,182520
2021-05-08 07:11,Manchester Orchestra,Indentions,1386
2021-05-08 07:11,Manchester Orchestra,See It Again,2389
2021-05-08 07:11,Manchester Orchestra,Trees,4541
2021-05-08 07:15,Manchester Orchestra,Cope,228346
2021-05-08 07:17,KennyHoopla,estella//,118733
2021-05-08 07:17,KennyHoopla,lost cause// (with grandson),3605
2021-05-08 07:17,KennyHoopla,plastic door//,1301
2021-05-08 07:17,KennyHoopla,sore loser//,1258
2021-05-08 07:17,KennyHoopla,how will i rest in peace if i'm buried by a highway?//,6846
2021-05-08 07:18,KennyHoopla,lost cause// (with grandson),213
2021-05-08 07:18,KennyHoopla,plastic door//,191
2021-05-08 07:18,KennyHoopla,sore loser//,149
2021-05-08 07:18,KennyHoopla,the world is flat and this is the edge//,554
2021-05-08 07:18,KennyHoopla,how will i rest in peace if i'm buried by a highway?//,170
2021-05-08 07:19,KennyHoopla,estella//,118733
2021-05-08 07:37,KennyHoopla,how will i rest in peace if i'm buried by a highway?//,13780
2021-05-08 07:38,KennyHoopla,hollywood sucks//,42410
2021-05-08 21:14,Jason Mraz,Curbside Prophet,8979
2021-05-08 21:14,Jason Mraz,The Remedy (I Won't Worry),256440
2021-05-08 21:15,Matt Nathanson,Come On Get Higher,21418
2021-05-08 21:15,Kirkland Brown,Torn Apart,8469
2021-05-08 21:23,Natalie Imbruglia,Torn,488144
2021-05-08 21:24,Nelly Furtado,I'm Like A Bird,30225
2021-05-08 21:29,Sam Phillips,Same Changes,277269
2021-05-08 21:33,Sam Phillips,Black Sky,244400
2021-05-09 00:13,Sam Phillips,Same Changes,146609
2021-05-09 00:20,Manchester Orchestra,Inaudible,432789
2021-05-09 00:26,Manchester Orchestra,Keel Timing,1866
2021-05-09 00:26,Manchester Orchestra,Angel Of Death,348000
2021-05-09 00:30,Manchester Orchestra,Bed Head,244493
2021-05-09 00:35,Manchester Orchestra,Telepath,53786
2021-05-09 00:35,Manchester Orchestra,Annie,268973
2021-05-09 17:23,Manchester Orchestra,Inaudible,261440
2021-05-09 17:29,Manchester Orchestra,Keel Timing,2592
2021-05-09 17:29,Manchester Orchestra,Angel Of Death,348000
2021-05-09 17:33,Manchester Orchestra,Bed Head,244493
2021-05-09 17:37,Manchester Orchestra,Annie,268973
2021-05-09 17:40,Manchester Orchestra,Telepath,148786
2021-05-09 17:44,Manchester Orchestra,Let It Storm,258173
2021-05-09 17:47,Manchester Orchestra,Dinosaur,207373
2021-05-09 17:51,Manchester Orchestra,Obstacle,223066
2021-05-09 17:55,Manchester Orchestra,Way Back,219040
2021-05-09 17:55,Manchester Orchestra,The Internet,26530
2021-05-09 17:59,Manchester Orchestra,Deer,197746
2021-05-09 18:02,Manchester Orchestra,Mighty,219746
2021-05-09 18:06,Manchester Orchestra,Pensacola,215826
2021-05-09 18:06,Manchester Orchestra,April Fool,4781
2021-05-09 18:10,Manchester Orchestra,Pale Black Eye,257226
2021-05-09 18:15,Manchester Orchestra,Virgin,268213
2021-05-10 00:12,Manchester Orchestra,Simple Math,39018
2021-05-10 00:18,Kanye West,Ultralight Beam,320680
2021-05-10 00:20,Kanye West,Father Stretch My Hands Pt. 1,135920
2021-05-10 00:22,Kanye West,Pt. 2,130293
2021-05-10 00:25,Kanye West,Famous,196040
2021-05-10 00:26,Kanye West,Feedback,2794
2021-05-10 00:26,Kanye West,Low Lights,2240
2021-05-10 00:29,Kanye West,Highlights,199866
2021-05-10 00:31,Kanye West,Freestyle 4,123386
2021-05-10 00:32,Kanye West,I Love Kanye,44826
2021-05-10 00:35,Kanye West,Waves,181573
2021-05-10 00:39,Kanye West,FML,236120
2021-05-10 00:43,Kanye West,Wolves,11357
2021-05-10 00:43,Kanye West,Frank's Track,1749
2021-05-10 00:43,Kanye West,Real Friends,251573
2021-05-10 00:43,Kanye West,30 Hours,1088
2021-05-10 00:43,Kanye West,No More Parties In LA,895
2021-05-10 00:43,Kanye West,Facts (Charlie Heat Version),1536
2021-05-10 00:43,Kanye West,Siiiiiiiiilver Surffffeeeeer Intermission,895
2021-05-10 00:47,Kanye West,Fade,193747
2021-05-10 00:53,Kanye West,Saint Pablo,372113
2021-05-10 01:07,Damien Rice,It Takes a Lot to Know a Man,693674
2021-05-10 07:01,Damien Rice,My Favourite Faded Fantasy,26677
2021-05-12 00:55,Manchester Orchestra,Inaudible,261440
2021-05-12 03:05,Manchester Orchestra,Angel Of Death,18842
2021-05-12 03:14,Damien Rice,It Takes a Lot to Know a Man,564800
2021-05-14 20:36,Pyramaze,Disciples of the Sun,205354
2021-05-14 21:43,J. Cole,9 5 . s o u t h,196946
2021-05-14 21:45,J. Cole,a m a r i,148421
2021-05-14 21:49,J. Cole,m y . l i f e (with 21 Savage & Morray),218801
2021-05-14 21:54,J. Cole,a p p l y i n g . p r e s s u r e,45174
2021-05-14 21:58,J. Cole,m y . l i f e (with 21 Savage & Morray),218801
2021-05-14 22:01,J. Cole,a p p l y i n g . p r e s s u r e,177337
2021-05-14 22:03,J. Cole,p u n c h i n ‘ . t h e . c l o c k,112578
2021-05-14 22:05,J. Cole,1 0 0 . m i l ‘ (with Bas),163302
2021-05-14 22:09,J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),218210
2021-05-14 22:13,J. Cole,l e t . g o . m y . h a n d (with Bas & 6LACK),266291
2021-05-14 22:16,J. Cole,i n t e r l u d e,133021
2021-05-14 22:21,J. Cole,t h e . c l i m b . b a c k,306257
2021-05-14 22:23,J. Cole,c l o s e,168763
2021-05-14 22:26,J. Cole,h u n g e r . o n . h i l l s i d e (with Bas),130849
2021-05-15 19:13,Manchester Orchestra,Inaudible,261440
2021-05-15 19:18,Manchester Orchestra,Angel Of Death,348000
2021-05-15 19:19,Manchester Orchestra,Keel Timing,32365
2021-05-15 19:23,Manchester Orchestra,Inaudible,261440
2021-05-15 19:29,Manchester Orchestra,Angel Of Death,348000
2021-05-15 19:33,Manchester Orchestra,Keel Timing,258187
2021-05-15 19:37,Manchester Orchestra,Bed Head,244493
2021-05-15 19:42,Manchester Orchestra,Annie,268973
2021-05-15 23:51,Manchester Orchestra,Telepath,139796
2021-05-15 23:55,Phoebe Bridgers,Kyoto,184524
2021-05-15 23:55,Phoebe Bridgers,Punisher,12169
2021-05-15 23:59,Phoebe Bridgers,Halloween,271266
2021-05-16 00:03,Phoebe Bridgers,Chinese Satellite,217070
2021-05-16 00:05,Phoebe Bridgers,Moon Song,136772
2021-05-16 00:05,Phoebe Bridgers,Savior Complex,3178
2021-05-16 00:08,Phoebe Bridgers,ICU,190093
2021-05-16 00:12,Phoebe Bridgers,Graceland Too,236350
2021-05-16 00:17,Phoebe Bridgers,I Know The End,281226
2021-05-16 17:33,Manchester Orchestra,Inaudible,261440
2021-05-16 17:39,Manchester Orchestra,Angel Of Death,348000
2021-05-16 17:43,Manchester Orchestra,Keel Timing,258186
2021-05-16 17:47,Manchester Orchestra,Bed Head,244493
2021-05-16 17:52,Manchester Orchestra,Annie,268973
2021-05-16 17:54,Manchester Orchestra,Telepath,148786
2021-05-16 17:59,Manchester Orchestra,Let It Storm,258173
2021-05-16 18:02,Manchester Orchestra,Dinosaur,207373
2021-05-16 18:06,Manchester Orchestra,Obstacle,223066
2021-05-16 18:10,Manchester Orchestra,Way Back,219040
2021-05-16 18:15,Manchester Orchestra,The Internet,321373
2021-05-18 18:27,J. Cole,h u n g e r . o n . h i l l s i d e (with Bas),43611
2021-05-18 23:20,KennyHoopla,estella//,118733
2021-05-18 23:29,Damien Rice,My Favourite Faded Fantasy,371798
2021-05-18 23:39,Damien Rice,It Takes a Lot to Know a Man,572776
2021-05-18 23:41,Damien Rice,The Greatest Bastard,141111
2021-05-19 08:11,WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,86165
2021-05-19 08:14,Sueco,SOS (feat. Travis Barker),169600
2021-05-19 08:16,brakence,rosier/punk2,2703
2021-05-19 08:16,Sueco,probably<3,141052
2021-05-19 08:19,J. Cole,m y . l i f e (with 21 Savage & Morray),183178
2021-05-19 08:21,Morray,Quicksand,103914
2021-05-19 08:23,Morray,Can’t Use Me,143509
